534,33.0,4136.0,540.0,21.0,35.0,3784.0,544.0,19.0,37.0,3211.0,526.0,15.0,38.0,3011.0,568.0,42.0,33.0,3701.0,517.0,16.0,30.0,3527.0,506.0,15.0,33.0,3554.0,531.0,17.0,57.0,3520.0,612.0,28.0,41.0,3563.0,568.0,20.0,45.0,3818.0,575.0,27.0,64.0,3903.0,630.0,24.0,46.0,3353.0,564.0,30.0,39.0,3431.5,540.0,20.0,45.0,2642.0,555.0,27.0,34.0,3358.5,506.0,16.0,51.0,3238.0,557.0,28.0,38.0,3688.0,550.0,20.0,67.0,3090.0,625.0,43.0,72.0,3838.0,647.0,32.0,48.0,3777.0,570.0,28.0,28.0,3593.0,508.0,15.0,36.0,3269.0,520.0,20.0,10.0,2661.0,598.0,9.0
535,33.0,4138.0,540.0,20.0,35.0,3786.0,544.0,19.0,37.0,3212.0,527.0,15.0,38.0,3007.0,568.0,42.0,33.0,3702.0,518.0,16.0,30.0,3529.0,506.0,15.0,33.0,3555.0,532.0,17.0,55.0,3523.0,614.0,28.0,41.0,3564.0,568.0,20.0,45.0,3818.5,575.0,27.0,64.0,3905.0,629.0,22.0,46.0,3357.0,565.0,29.0,39.0,3432.0,540.0,20.0,44.0,2642.0,555.0,27.0,34.0,3359.0,506.0,16.0,51.0,3239.0,557.0,27.0,38.0,3689.0,550.0,20.0,67.0,3095.0,624.0,42.0,72.0,3839.0,646.0,31.0,48.0,3778.0,571.0,29.0,28.0,3593.5,508.0,15.0,36.0,3270.0,520.0,20.0,10.0,2661.0,598.3333333333334,9.0
536,33.0,4140.0,540.0,19.0,35.0,3788.0,544.0,19.0,37.0,3214.0,527.0,15.0,38.0,3002.0,568.0,42.0,33.0,3703.0,518.0,16.0,30.0,3530.0,507.0,15.0,33.0,3556.0,532.0,17.0,55.0,3524.0,614.0,28.0,41.0,3565.0,569.0,20.0,45.0,3819.0,575.0,27.0,65.0,3908.0,629.0,20.0,46.0,3360.0,565.0,29.0,39.0,3433.0,540.0,20.0,45.0,2642.0,555.0,27.0,34.0,3359.5,506.0,16.0,52.0,3241.0,557.0,27.0,38.0,3691.0,550.0,20.0,67.0,3099.0,624.0,42.0,72.0,3841.0,646.0,31.0,48.0,3780.0,571.0,29.0,28.0,3594.0,508.0,15.0,36.0,3271.0,520.0,20.0,10.0,2661.0,598.6666666666666,9.0
537,33.0,4142.0,540.0,18.0,36.0,3790.0,544.0,19.0,37.0,3215.0,527.0,15.0,38.0,2998.0,568.0,42.0,33.0,3704.0,519.0,16.0,30.0,3531.0,507.0,15.0,33.0,3557.0,532.0,17.0,55.0,3525.0,614.0,28.0,41.0,3566.0,569.0,20.0,44.0,3822.0,575.0,24.0,64.0,3911.0,629.0,20.0,46.0,3363.0,565.0,28.0,39.0,3434.0,541.0,20.0,46.0,2643.0,555.0,27.0,34.0,3360.0,506.0,16.0,52.0,3243.0,557.0,27.0,38.0,3693.0,550.0,21.0,66.0,3104.0,624.0,42.0,72.0,3842.0,646.0,31.0,48.0,3783.0,571.0,29.0,28.0,3595.0,509.0,15.0,36.0,3273.0,520.0,20.0,10.0,2661.0,599.0,9.0
538,33.0,4144.0,540.0,17.0,36.0,3792.0,544.0,19.0,37.0,3216.0,527.0,15.0,38.0,2993.0,568.0,41.0,33.0,3705.0,519.0,16.0,31.0,3533.0,507.0,15.0,33.0,3558.0,532.0,17.0,56.0,3527.0,613.0,24.0,41.0,3568.0,569.0,20.0,44.0,3825.0,575.0,21.0,64.0,3914.0,630.0,20.0,46.0,3367.0,566.0,28.0,39.0,3435.0,541.0,20.0,47.0,2644.0,556.0,27.0,34.0,3360.5,506.0,16.0,52.0,3244.0,557.0,26.0,38.0,3694.0,550.0,21.0,66.0,3108.0,624.0,41.0,72.0,3843.0,646.0,30.0,48.0,3786.0,572.0,29.0,28.0,3596.0,509.0,14.0,36.0,3274.0,520.0,20.0,10.0,2661.0,599.3333333333334,9.0
539,34.0,4146.0,540.0,16.0,36.0,3795.0,545.0,19.0,37.0,3217.0,527.0,15.0,38.0,2989.0,568.0,41.0,33.0,3706.0,520.0,16.0,31.0,3534.0,507.0,15.0,33.0,3560.0,532.0,17.0,58.0,3530.0,612.0,20.0,41.0,3569.0,570.0,20.0,44.0,3828.0,576.0,19.0,64.0,3917.0,631.0,20.0,46.0,3370.0,566.0,27.0,39.0,3436.0,541.0,20.0,49.0,2643.0,558.0,35.0,34.0,3361.0,506.0,16.0,52.0,3246.0,557.0,26.0,38.0,3696.0,549.0,22.0,66.0,3113.0,624.0,41.0,72.0,3845.0,645.0,30.0,48.0,3789.0,572.0,28.0,29.0,3597.0,509.0,14.0,36.0,3275.0,520.0,20.0,10.0,2661.0,599.6666666666666,9.0
540,34.0,4147.0,539.0,16.0,36.0,3797.0,545.0,19.0,37.0,3218.0,527.0,15.0,38.0,2984.0,568.0,41.0,33.0,3707.0,520.0,16.0,31.0,3535.0,507.0,15.0,33.0,3561.0,532.0,16.0,60.0,3532.0,611.0,18.0,42.0,3570.0,570.0,20.0,44.0,3829.0,576.0,19.0,63.0,3917.0,632.0,22.0,46.0,3373.0,566.0,27.0,39.0,3437.0,541.0,20.0,48.0,2642.0,559.0,37.0,34.0,3362.0,507.0,16.0,52.0,3248.0,557.0,26.0,39.0,3698.0,549.0,23.0,66.0,3117.0,623.0,41.0,72.0,3846.0,645.0,29.0,48.0,3792.0,573.0,28.0,29.0,3598.0,509.0,14.0,36.0,3277.0,521.0,20.0,10.0,2661.0,600.0,9.0
541,35.0,4149.0,538.0,16.0,37.0,3799.0,545.0,19.0,37.0,3219.0,528.0,15.0,38.0,2980.0,568.0,41.0,33.0,3709.0,521.0,16.0,31.0,3536.0,507.0,15.0,33.0,3562.0,533.0,16.0,62.0,3535.0,610.0,16.0,42.0,3572.0,570.0,20.0,44.0,3830.0,576.0,20.0,62.0,3918.0,633.0,24.0,45.0,3377.0,566.0,26.0,39.0,3438.0,541.0,21.0,47.0,2642.0,560.0,39.0,34.0,3362.5,507.0,16.0,53.0,3249.0,557.0,25.0,39.0,3700.0,549.0,24.0,65.0,3122.0,623.0,40.0,72.0,3848.0,645.0,29.0,48.0,3795.0,573.0,28.0,29.0,3599.0,510.0,14.0,36.0,3278.0,521.0,20.0,10.0,2661.0,600.25,9.0
542,37.0,4149.0,537.0,16.0,37.0,3801.0,545.0,19.0,37.0,3220.0,528.0,15.0,38.0,2975.0,568.0,41.0,32.0,3711.0,521.0,16.0,31.0,3538.0,507.0,15.0,33.0,3563.0,533.0,16.0,60.0,3535.0,610.0,17.0,42.0,3573.0,570.0,20.0,43.0,3833.0,576.0,20.0,61.0,3919.0,635.0,28.0,45.0,3380.0,567.0,26.0,40.0,3438.0,541.0,21.0,48.0,2642.0,560.0,43.0,34.0,3363.0,507.0,16.0,53.0,3251.0,557.0,25.0,39.0,3702.0,549.0,24.0,65.0,3127.0,623.0,40.0,72.0,3849.0,645.0,29.0,48.0,3798.0,574.0,27.0,29.0,3600.0,510.0,14.0,36.0,3279.0,521.0,20.0,10.0,2661.0,600.5,9.0
543,36.0,4150.0,537.0,16.0,37.0,3803.0,545.0,19.0,37.0,3221.0,528.0,15.0,38.0,2971.0,568.0,41.0,31.0,3713.0,521.0,16.0,31.0,3539.0,507.0,15.0,33.0,3564.0,533.0,16.0,59.0,3535.0,611.0,18.0,42.0,3574.0,571.0,20.0,43.0,3836.0,577.0,21.0,61.0,3918.0,635.0,30.0,45.0,3383.0,567.0,25.0,40.0,3439.0,541.0,21.0,47.0,2645.0,560.0,43.0,34.0,3363.5,507.0,16.0,53.0,3253.0,557.0,25.0,39.0,3703.0,549.0,25.0,65.0,3131.0,623.0,40.0,72.0,3851.0,644.0,28.0,48.0,3801.0,574.0,27.0,29.0,3601.0,510.0,14.0,36.0,3281.0,521.0,20.0,10.0,2661.0,600.75,9.0
544,36.0,4151.0,538.0,16.0,38.0,3805.0,545.0,19.0,37.0,3222.0,528.0,15.0,38.0,2966.0,568.0,41.0,31.0,3714.0,521.0,16.0,31.0,3540.0,507.0,15.0,33.0,3566.0,533.0,16.0,58.0,3536.0,612.0,20.0,42.0,3575.0,571.0,20.0,43.0,3839.0,578.0,22.0,61.0,3918.0,635.0,32.0,45.0,3387.0,567.0,25.0,40.0,3440.0,542.0,21.0,50.0,2648.0,560.0,39.0,34.0,3364.0,507.0,16.0,53.0,3254.0,557.0,24.0,39.0,3705.0,549.0,26.0,65.0,3136.0,623.0,40.0,72.0,3852.0,644.0,28.0,48.0,3804.0,575.0,27.0,29.0,3601.0,511.0,14.0,36.0,3282.0,521.0,20.0,10.0,2661.0,601.0,9.0
545,36.0,4152.0,538.0,16.0,38.0,3807.0,545.0,19.0,37.0,3223.0,528.0,15.0,38.0,2962.0,568.0,41.0,32.0,3716.0,521.0,16.0,31.0,3542.0,507.0,15.0,33.0,3567.0,533.0,16.0,57.0,3538.0,612.0,20.0,43.0,3577.0,571.0,20.0,43.0,3842.0,579.0,23.0,61.0,3918.0,635.0,34.0,45.0,3390.0,567.0,24.0,40.0,3441.0,542.0,21.0,51.0,2648.0,560.0,43.0,34.0,3364.5,507.0,16.0,53.0,3256.0,557.0,24.0,39.0,3707.0,549.0,26.0,65.0,3140.0,622.0,39.0,72.0,3853.0,644.0,27.0,48.0,3807.0,575.0,26.0,29.0,3603.0,511.0,14.0,36.0,3283.0,521.0,20.0,10.0,2661.0,601.3333333333334,9.0
546,36.0,4154.0,539.0,16.0,38.0,3809.0,545.0,19.0,37.0,3224.0,528.0,15.0,39.0,2957.0,568.0,40.0,32.0,3718.0,521.0,16.0,31.0,3542.5,507.0,15.0,33.0,3568.0,534.0,16.0,57.0,3541.0,613.0,20.0,43.0,3578.0,572.0,20.0,43.0,3845.0,580.0,24.0,62.0,3918.0,635.0,36.0,45.0,3392.0,568.0,24.0,40.0,3442.0,542.0,21.0,51.0,2649.5,560.0,43.0,34.0,3365.0,507.0,16.0,54.0,3257.0,557.0,24.0,40.0,3709.0,549.0,27.0,64.0,3144.0,622.0,39.0,72.0,3855.0,644.0,27.0,48.0,3810.0,576.0,26.0,29.0,3604.0,511.0,14.0,36.0,3284.0,522.0,20.0,10.0,2661.0,601.6666666666666,9.0
547,34.0,4154.0,540.0,16.0,38.0,3811.0,545.0,19.0,37.0,3226.0,529.0,15.0,39.0,2953.0,568.0,40.0,33.0,3720.0,521.0,16.0,31.0,3543.0,507.0,15.0,33.0,3569.0,534.0,15.0,56.0,3542.0,615.0,20.0,43.0,3579.0,572.0,20.0,44.0,3847.0,580.0,28.0,60.0,3918.0,636.0,36.0,45.0,3395.0,568.0,24.0,40.0,3443.0,542.0,21.0,51.0,2651.0,560.0,43.0,34.0,3365.5,507.0,16.0,54.0,3259.0,557.0,23.0,40.0,3711.0,549.0,27.0,64.0,3148.0,622.0,39.0,72.0,3856.0,643.0,27.0,47.0,3813.0,576.0,26.0,29.0,3606.0,511.0,14.0,36.0,3286.0,522.0,20.0,10.0,2661.0,602.0,9.0
548,33.0,4154.0,541.0,16.0,39.0,3813.0,545.0,19.0,37.0,3227.0,529.0,15.0,39.0,2948.0,568.0,40.0,33.0,3722.0,521.0,16.0,31.0,3544.0,507.0,15.0,33.0,3571.0,534.0,15.0,57.0,3547.0,615.0,20.0,43.0,3580.0,572.0,20.0,44.0,3847.0,580.0,32.0,60.0,3921.0,636.0,36.0,45.0,3397.0,568.0,24.0,40.0,3444.0,542.0,21.0,50.0,2653.0,562.0,43.0,34.0,3366.0,507.0,16.0,54.0,3261.0,557.0,23.0,40.0,3713.0,549.0,27.0,64.0,3152.0,622.0,38.0,72.0,3858.0,643.0,26.0,47.0,3816.0,577.0,25.0,29.0,3607.0,511.0,14.0,36.0,3287.0,522.0,20.0,10.0,2661.0,602.3333333333334,9.0
549,33.0,4157.0,541.0,16.0,39.0,3815.0,545.0,19.0,37.0,3228.0,529.0,15.0,39.0,2944.0,568.0,40.0,34.0,3724.0,521.0,16.0,31.0,3545.0,507.0,15.0,33.0,3572.0,534.0,15.0,59.0,3545.0,615.0,24.0,43.0,3580.5,572.5,20.0,45.0,3848.0,580.0,32.0,60.0,3922.0,635.0,40.0,45.0,3400.0,569.0,24.0,40.0,3445.0,542.0,21.0,48.0,2654.0,563.0,44.0,34.0,3366.5,507.0,16.0,54.0,3262.0,557.0,23.0,40.0,3716.0,549.0,26.0,64.0,3155.0,622.0,38.0,72.0,3859.0,643.0,26.0,47.0,3819.0,577.0,25.0,29.0,3608.0,512.0,15.0,36.0,3288.0,522.0,20.0,10.0,2661.0,602.6666666666666,9.0
550,33.0,4153.0,542.0,24.0,39.0,3817.0,545.0,19.0,37.0,3229.0,529.0,15.0,39.0,2939.0,568.0,40.0,33.0,3725.0,521.0,16.0,31.0,3546.0,508.0,15.0,33.0,3573.0,534.0,15.0,58.0,3545.0,615.0,24.0,43.0,3581.0,573.0,20.0,46.0,3850.0,580.0,32.0,62.0,3926.0,633.0,38.0,46.0,3402.0,569.0,24.0,40.0,3445.5,542.5,21.0,47.0,2655.0,564.0,45.0,34.0,3367.0,507.0,16.0,54.0,3264.0,557.0,22.0,40.0,3718.0,549.0,26.0,63.0,3159.0,622.0,38.0,72.0,3861.0,643.0,25.0,47.0,3822.0,578.0,25.0,29.0,3610.0,512.0,15.0,36.0,3290.0,522.0,20.0,10.0,2661.0,603.0,9.0
551,33.0,4154.0,542.0,24.0,40.0,3820.0,546.0,19.0,37.0,3230.0,529.0,15.0,39.0,2935.0,568.0,40.0,33.0,3727.0,521.0,16.0,31.0,3546.5,508.0,15.0,33.0,3574.0,535.0,15.0,58.0,3546.0,616.0,24.0,43.0,3582.0,573.0,20.0,46.0,3855.0,580.0,28.0,64.0,3930.0,632.0,36.0,46.0,3404.0,569.0,25.0,40.0,3446.0,543.0,21.0,46.0,2657.0,566.0,47.0,34.0,3367.5,507.0,16.0,55.0,3265.0,557.0,22.0,40.0,3720.0,550.0,26.0,63.0,3163.0,621.0,37.0,72.0,3862.0,643.0,25.0,47.0,3825.0,578.0,24.0,29.0,3611.0,512.0,15.0,36.0,3291.0,522.0,20.0,10.0,2663.25,602.25,9.0
552,33.0,4155.0,542.0,24.0,40.0,3822.0,546.0,19.0,37.0,3231.0,529.0,15.0,39.0,2933.0,568.0,40.0,33.0,3729.0,521.0,16.0,31.0,3547.0,508.0,15.0,33.0,3575.0,535.0,15.0,58.0,3548.0,616.0,22.0,43.0,3583.0,573.0,20.0,45.0,3858.0,581.0,28.0,64.0,3941.0,631.0,28.0,46.0,3407.0,569.0,25.0,40.0,3447.0,543.0,21.0,46.0,2650.0,566.0,51.0,34.0,3368.0,507.0,16.0,55.0,3266.0,557.0,22.0,40.0,3723.0,550.0,26.0,63.0,3167.0,621.0,37.0,72.0,3864.0,642.0,25.0,47.0,3828.0,579.0,24.0,29.0,3612.0,512.0,15.0,36.0,3292.0,523.0,20.0,10.0,2665.5,601.5,9.0
553,33.0,4157.0,542.0,24.0,40.0,3824.0,546.0,19.0,37.0,3232.0,530.0,15.0,39.0,2931.0,568.0,40.0,33.0,3731.0,521.0,16.0,31.0,3548.0,508.0,15.0,33.0,3577.0,535.0,15.0,58.0,3550.0,616.0,20.0,44.0,3584.0,573.0,20.0,45.0,3860.0,581.0,28.0,63.0,3947.0,631.0,24.0,46.0,3409.0,570.0,25.0,40.0,3448.0,543.0,21.0,47.0,2656.0,566.0,39.0,34.0,3369.0,507.0,16.0,55.0,3267.0,557.0,21.0,40.0,3725.0,550.0,26.0,63.0,3170.0,621.0,37.0,72.0,3865.0,642.0,24.0,47.0,3831.0,579.0,24.0,29.0,3614.0,512.0,15.0,36.0,3294.0,523.0,20.0,10.0,2667.75,600.75,9.0
554,33.0,4158.333333333333,541.6666666666666,22.66666666666697,40.0,3827.0,546.0,19.0,37.0,3233.0,530.0,15.0,39.0,2929.0,568.0,40.0,33.0,3733.0,521.0,16.0,31.0,3549.0,508.0,15.0,34.0,3578.0,535.0,14.0,58.0,3551.0,616.0,20.0,44.0,3585.0,574.0,20.0,46.0,3862.0,581.0,28.0,63.0,3949.0,630.0,24.0,46.0,3412.0,570.0,25.0,40.0,3449.0,543.0,21.0,46.0,2657.0,566.0,39.0,34.0,3369.0,508.0,16.0,55.0,3267.5,557.0,21.0,40.0,3727.0,550.0,25.0,63.0,3174.0,621.0,36.0,72.0,3866.0,642.0,24.0,47.0,3834.0,580.0,24.0,30.0,3615.0,513.0,15.0,36.0,3295.0,523.0,20.0,10.0,2670.0,600.0,9.0
555,33.0,4159.666666666667,541.3333333333334,21.33333333333303,40.0,3829.0,547.0,19.0,37.0,3234.0,530.0,15.0,39.0,2927.0,568.0,39.0,32.0,3735.0,522.0,16.0,31.0,3549.5,508.0,15.0,34.0,3579.0,535.0,14.0,58.0,3552.0,616.0,20.0,44.0,3585.5,574.0,20.0,46.0,3864.0,581.0,28.0,63.0,3951.0,630.0,24.0,46.0,3414.0,570.0,25.0,40.0,3450.0,543.0,21.0,46.0,2659.0,566.0,39.0,34.0,3370.0,508.0,16.0,55.0,3268.0,557.0,21.0,40.0,3730.0,550.0,25.0,62.0,3178.0,621.0,36.0,72.0,3868.0,642.0,23.0,47.0,3837.0,580.0,23.0,30.0,3616.0,513.0,15.0,36.0,3296.0,523.0,20.0,11.0,2685.0,594.0,9.0
556,33.0,4161.0,541.0,20.0,40.0,3832.0,547.0,19.0,37.0,3235.0,530.0,15.0,39.0,2925.0,568.0,39.0,32.0,3737.0,522.0,16.0,31.0,3550.0,508.0,15.0,34.0,3580.0,535.0,14.0,58.0,3553.0,616.0,20.0,44.0,3586.0,574.0,20.0,47.0,3866.0,581.0,28.0,63.0,3953.0,630.0,24.0,46.0,3416.0,571.0,25.0,40.0,3451.0,543.0,21.0,45.0,2660.0,566.0,39.0,34.0,3370.5,508.0,16.0,56.0,3269.0,557.0,20.0,40.0,3732.0,551.0,25.0,62.0,3182.0,620.0,36.0,72.0,3869.0,641.0,23.0,47.0,3840.0,581.0,23.0,30.0,3618.0,513.0,15.0,36.0,3297.0,523.0,20.0,11.0,2701.0,585.0,10.0
557,33.0,4166.0,541.0,16.0,40.0,3834.0,547.0,19.0,37.0,3236.0,530.0,15.0,39.0,2923.0,568.0,39.0,32.0,3739.0,522.0,16.0,31.0,3551.0,508.0,15.0,34.0,3581.0,536.0,14.0,58.0,3555.0,616.0,20.0,44.0,3587.0,574.0,20.0,48.0,3869.0,581.0,28.0,64.0,3956.0,630.0,24.0,46.0,3419.0,571.0,25.0,40.0,3452.0,543.0,21.0,45.0,2662.0,566.0,39.0,34.0,3371.0,508.0,16.0,56.0,3270.0,558.0,20.0,40.0,3734.0,551.0,25.0,62.0,3186.0,620.0,36.0,72.0,3871.0,641.0,23.0,47.0,3843.0,581.0,23.0,30.0,3619.0,513.0,16.0,36.0,3298.0,523.0,20.0,11.0,2716.0,578.0,10.0
558,34.0,4169.0,541.0,16.0,40.0,3837.0,547.0,19.0,37.0,3237.0,531.0,15.0,40.0,2921.0,568.0,39.0,32.0,3741.0,522.0,16.0,31.0,3552.0,508.0,15.0,34.0,3583.0,536.0,14.0,60.0,3555.0,615.0,20.0,44.0,3588.0,575.0,20.0,46.0,3870.0,583.0,28.0,64.0,3958.0,631.0,24.0,46.0,3421.0,571.0,25.0,40.0,3452.0,543.0,22.0,46.0,2663.0,565.0,43.0,34.0,3371.5,508.0,16.0,56.0,3271.0,558.0,20.0,41.0,3737.0,551.0,24.0,62.0,3189.0,620.0,35.0,72.0,3871.0,640.0,24.0,47.0,3846.0,582.0,22.0,30.0,3620.0,513.0,16.0,36.0,3299.0,523.0,20.0,11.0,2730.0,570.0,10.0
559,35.0,4169.0,540.0,16.0,41.0,3839.0,548.0,19.0,37.0,3238.0,531.0,15.0,40.0,2919.0,568.0,39.0,32.0,3743.0,522.0,16.0,31.0,3553.0,508.0,15.0,34.0,3584.0,536.0,14.0,58.0,3556.0,616.0,20.0,44.0,3589.0,575.0,20.0,47.0,3873.0,583.0,32.0,64.0,3959.0,632.0,28.0,47.0,3424.0,571.0,25.0,40.0,3453.0,544.0,22.0,46.0,2665.0,565.0,43.0,34.0,3372.0,508.0,16.0,56.0,3271.5,558.5,20.0,41.0,3739.0,551.0,24.0,61.0,3193.0,620.0,35.0,72.0,3871.0,640.0,25.0,47.0,3849.0,582.0,22.0,30.0,3622.0,513.0,16.0,36.0,3300.0,523.0,20.0,11.0,2745.0,563.0,10.0
560,36.0,4169.0,540.0,16.0,41.0,3842.0,548.0,19.0,37.0,3239.0,531.0,15.0,40.0,2917.0,568.0,39.0,32.0,3745.0,523.0,16.0,31.0,3553.0,509.0,15.0,34.0,3585.0,536.0,14.0,60.0,3556.0,614.0,20.0,45.0,3590.0,575.0,20.0,44.0,3876.0,585.0,32.0,62.0,3958.0,634.0,32.0,47.0,3426.0,572.0,25.0,40.0,3454.0,544.0,22.0,45.0,2666.0,565.0,43.0,34.0,3372.5,508.0,16.0,56.0,3272.0,559.0,20.0,41.0,3741.0,551.0,24.0,61.0,3197.0,620.0,35.0,72.0,3871.0,639.0,26.0,47.0,3852.0,583.0,22.0,30.0,3623.0,514.0,16.0,36.0,3301.0,524.0,20.0,11.0,2760.0,557.0,10.0
561,34.5,4171.5,540.5,16.0,41.0,3844.0,548.0,20.0,37.0,3240.0,531.0,15.0,40.0,2915.0,568.0,39.0,33.0,3745.0,522.0,16.0,31.0,3554.0,509.0,15.0,34.0,3586.0,536.0,14.0,60.0,3559.0,614.0,24.0,45.0,3590.5,575.5,20.0,47.0,3882.0,584.0,28.0,61.0,3961.0,635.0,36.0,47.0,3429.0,572.0,25.0,40.0,3455.0,544.0,22.0,46.0,2668.0,564.0,39.0,34.0,3373.0,508.0,16.0,56.0,3273.0,559.0,20.0,41.0,3744.0,552.0,24.0,61.0,3201.0,619.0,34.0,72.0,3870.0,638.0,27.0,47.0,3855.0,583.0,21.0,30.0,3624.0,514.0,16.0,36.0,3302.0,524.0,20.0,11.0,2776.0,550.0,10.0
562,33.0,4174.0,541.0,16.0,41.0,3846.0,548.0,20.0,37.0,3241.0,531.0,15.0,40.0,2914.0,568.0,39.0,32.0,3747.0,522.0,16.0,31.0,3555.0,509.0,15.0,34.0,3587.0,537.0,13.0,57.0,3559.0,616.0,24.0,45.0,3591.0,576.0,20.0,47.0,3882.0,585.0,32.0,61.0,3963.0,634.0,36.0,47.0,3431.0,572.0,25.0,40.0,3456.0,544.0,22.0,47.0,2671.0,564.0,36.0,34.0,3373.5,508.0,16.0,56.0,3273.0,560.0,20.0,41.0,3746.0,552.0,24.0,61.0,3204.0,619.0,34.0,72.0,3870.0,637.0,28.0,47.0,3858.0,584.0,21.0,30.0,3626.0,514.0,16.0,36.0,3303.0,524.0,20.0,11.0,2791.0,544.0,10.0
563,34.0,4174.0,541.0,16.0,41.0,3849.0,549.0,20.0,37.0,3242.0,531.0,15.0,40.0,2912.0,568.0,38.0,31.0,3749.0,522.0,16.0,31.0,3556.0,509.0,15.0,34.0,3589.0,537.0,14.0,58.0,3562.0,616.0,20.0,45.0,3592.0,576.0,20.0,45.0,3884.0,586.0,28.0,62.0,3963.0,635.0,36.0,47.0,3433.0,572.0,25.0,40.0,3457.0,544.0,22.0,47.0,2675.0,563.0,34.0,34.0,3374.0,508.0,16.0,56.0,3274.0,560.0,20.0,41.0,3748.0,552.0,23.0,61.0,3208.0,619.0,34.0,72.0,3870.0,637.0,29.0,47.0,3862.0,584.0,21.0,30.0,3627.0,514.0,16.0,36.0,3305.0,524.0,20.0,10.0,2806.0,538.0,10.0
564,35.0,4174.0,541.0,16.0,41.0,3851.0,549.0,20.0,37.0,3243.0,532.0,15.0,40.0,2910.0,568.0,38.0,31.0,3752.0,523.0,16.0,31.0,3556.5,509.0,15.0,34.0,3590.0,537.0,14.0,58.0,3560.0,616.0,24.0,45.0,3593.0,576.0,20.0,45.0,3888.0,586.0,25.0,61.0,3966.0,635.0,32.0,47.0,3436.0,573.0,25.0,41.0,3458.0,544.0,22.0,48.0,2679.0,563.0,32.0,34.0,3375.0,508.0,16.0,56.0,3274.0,561.0,20.0,41.0,3751.0,552.0,23.0,60.0,3212.0,619.0,33.0,72.0,3870.0,636.0,30.0,47.0,3865.0,584.0,22.0,30.0,3628.0,514.0,16.0,36.0,3306.0,524.0,20.0,10.0,2821.0,531.0,10.0
565,34.0,4175.0,541.0,16.0,41.0,3854.0,549.0,20.0,37.0,3244.0,532.0,15.0,40.0,2908.0,568.0,38.0,32.0,3755.0,523.0,12.0,31.0,3557.0,509.0,15.0,34.0,3591.0,537.0,14.0,58.0,3562.0,616.0,20.0,45.0,3594.0,576.0,20.0,45.0,3892.0,586.0,22.0,61.0,3971.0,634.0,32.0,47.0,3438.0,573.0,26.0,41.0,3459.0,544.0,22.0,51.0,2682.0,562.0,32.0,34.0,3375.5,508.0,16.0,56.0,3275.0,562.0,20.0,41.0,3753.0,553.0,23.0,60.0,3216.0,619.0,33.0,72.0,3870.0,635.0,31.0,47.0,3868.0,584.0,22.0,30.0,3630.0,515.0,17.0,36.0,3307.0,524.0,20.0,10.0,2837.0,525.0,10.0
566,34.0,4177.0,542.0,16.0,41.0,3856.0,549.0,20.0,37.0,3245.0,532.0,15.0,40.0,2906.0,568.0,38.0,31.0,3757.0,523.0,12.0,31.0,3558.0,509.0,15.0,34.0,3592.0,537.0,15.0,58.0,3565.0,616.0,20.0,45.0,3595.0,577.0,20.0,46.0,3897.0,586.0,20.0,61.0,3978.0,634.0,24.0,47.0,3441.0,573.0,26.0,41.0,3459.0,545.0,22.0,49.0,2687.0,561.0,32.0,34.0,3376.0,508.0,16.0,56.0,3276.0,562.0,20.0,41.0,3755.0,553.0,23.0,60.0,3220.0,618.0,33.0,72.0,3870.0,634.0,32.0,47.0,3871.0,584.0,22.0,30.0,3631.0,515.0,17.0,36.0,3308.0,524.0,20.0,10.0,2852.0,518.0,10.0
567,34.0,4178.0,542.0,16.0,42.0,3859.0,550.0,20.0,37.0,3246.0,532.0,15.0,40.0,2904.0,568.0,38.0,31.0,3759.0,523.0,12.0,31.0,3559.0,509.0,15.0,34.0,3593.0,537.0,15.0,58.0,3566.0,616.0,20.0,45.5,3595.5,577.0,20.0,46.0,3899.0,586.0,20.0,59.0,3981.0,635.0,24.0,47.0,3443.0,574.0,26.0,41.0,3460.0,545.0,22.0,50.0,2687.0,561.0,32.0,34.0,3376.5,508.5,16.0,56.0,3276.0,563.0,20.0,41.0,3758.0,553.0,23.0,60.0,3223.0,618.0,32.0,72.0,3870.0,634.0,33.0,47.0,3875.0,585.0,23.0,31.0,3632.0,515.0,17.0,36.0,3309.0,524.0,20.0,10.0,2867.0,512.0,10.0
568,34.0,4179.0,542.0,16.0,42.0,3861.0,550.0,20.0,37.0,3247.0,532.0,15.0,40.0,2909.0,567.0,38.0,31.0,3761.0,523.0,12.0,31.0,3560.0,509.0,15.0,34.0,3594.0,537.0,16.0,58.0,3567.0,616.0,20.0,46.0,3596.0,577.0,20.0,46.0,3901.0,587.0,20.0,58.0,3983.0,635.0,26.0,48.0,3445.0,574.0,26.0,41.0,3461.0,545.0,22.0,50.0,2689.0,560.0,32.0,34.0,3377.0,509.0,16.0,56.0,3277.0,563.0,20.0,41.0,3760.0,553.0,22.0,60.0,3227.0,618.0,32.0,72.0,3870.0,633.0,34.0,47.0,3878.0,585.0,23.0,31.0,3634.0,515.0,17.0,36.0,3310.0,524.0,20.0,10.0,2882.0,506.0,10.0
